doc_id,midx,date,sent_id,sentence,key,canon,n_statements,formulaic
statement_20240131,82,2024-01-31,9,"In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in its previously announced plans.",in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,13,True
statement_20240131,82,2024-01-31,11,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240131,82,2024-01-31,12,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240131,82,2024-01-31,13,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20240320,83,2024-03-20,7,"In considering any adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20240320,83,2024-03-20,8,The Committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2 percent.,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,5,True
statement_20240320,83,2024-03-20,9,"In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage-backed securities, as described in its previously announced plans.",in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,13,True
statement_20240320,83,2024-03-20,11,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240320,83,2024-03-20,12,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240320,83,2024-03-20,13,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20240501,84,2024-05-01,8,"In considering any adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20240501,84,2024-05-01,9,The Committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2 percent.,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,5,True
statement_20240501,84,2024-05-01,10,"In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.",in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,13,True
statement_20240501,84,2024-05-01,11,"Beginning in June, the Committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on Treasury securities from $60 billion to $25 billion.",beginning in june the committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on treasury securities from # billion to # billion,beginning in june the committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on treasury securities from # billion to # billion,2,False
statement_20240501,84,2024-05-01,12,The Committee will maintain the monthly redemption cap on agency debt and agency mortgage‑backed securities at $35 billion and will reinvest any principal payments in excess of this cap into Treasury securities.,the committee will maintain the monthly redemption cap on agency debt and agency mortgage backed securities at # billion and will reinvest any principal payments in excess of this cap into treasury securities,the committee will maintain the monthly redemption cap on agency debt and agency mortgage backed securities at # billion and will reinvest any principal payments in excess of this cap into treasury securities,1,False
statement_20240501,84,2024-05-01,14,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240501,84,2024-05-01,15,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240501,84,2024-05-01,16,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20240612,85,2024-06-12,8,"In considering any adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20240612,85,2024-06-12,9,The Committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2 percent.,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,5,True
statement_20240612,85,2024-06-12,10,"In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.",in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,13,True
statement_20240612,85,2024-06-12,12,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240612,85,2024-06-12,13,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240612,85,2024-06-12,14,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20240731,86,2024-07-31,8,"In considering any adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20240731,86,2024-07-31,9,The Committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward 2 percent.,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,the committee does not expect it will be appropriate to reduce the target range until it has gained greater confidence that inflation is moving sustainably toward # percent,5,True
statement_20240731,86,2024-07-31,10,"In addition, the Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.",in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,in addition the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities as described in its previously announced plans,13,True
statement_20240731,86,2024-07-31,12,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240731,86,2024-07-31,13,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240731,86,2024-07-31,14,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20240918,87,2024-09-18,7,"In considering additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20240918,87,2024-09-18,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20240918,87,2024-09-18,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20240918,87,2024-09-18,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20240918,87,2024-09-18,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20241107,88,2024-11-07,7,"In considering additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20241107,88,2024-11-07,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20241107,88,2024-11-07,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20241107,88,2024-11-07,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20241107,88,2024-11-07,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20241218,89,2024-12-18,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20241218,89,2024-12-18,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20241218,89,2024-12-18,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20241218,89,2024-12-18,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20241218,89,2024-12-18,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250129,90,2025-01-29,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20250129,90,2025-01-29,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250129,90,2025-01-29,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250129,90,2025-01-29,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250129,90,2025-01-29,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250319,91,2025-03-19,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20250319,91,2025-03-19,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250319,91,2025-03-19,9,"Beginning in April, the Committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on Treasury securities from $25 billion to $5 billion.",beginning in april the committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on treasury securities from # billion to # billion,beginning in june the committee will slow the pace of decline of its securities holdings by reducing the monthly redemption cap on treasury securities from # billion to # billion,2,False
statement_20250319,91,2025-03-19,10,The Committee will maintain the monthly redemption cap on agency debt and agency mortgage-backed securities at $35 billion.,the committee will maintain the monthly redemption cap on agency debt and agency mortgage backed securities at # billion,the committee will maintain the monthly redemption cap on agency debt and agency mortgage backed securities at # billion,1,False
statement_20250319,91,2025-03-19,12,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250319,91,2025-03-19,13,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250319,91,2025-03-19,14,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250507,92,2025-05-07,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20250507,92,2025-05-07,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250507,92,2025-05-07,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250507,92,2025-05-07,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250507,92,2025-05-07,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250618,93,2025-06-18,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20250618,93,2025-06-18,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250618,93,2025-06-18,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250618,93,2025-06-18,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250618,93,2025-06-18,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250730,94,2025-07-30,7,"In considering the extent and timing of additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering the extent and timing of additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,10,True
statement_20250730,94,2025-07-30,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250730,94,2025-07-30,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250730,94,2025-07-30,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250730,94,2025-07-30,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20250917,95,2025-09-17,7,"In considering additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20250917,95,2025-09-17,8,The Committee will continue reducing its holdings of Treasury securities and agency debt and agency mortgage‑backed securities.,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,the committee will continue reducing its holdings of treasury securities and agency debt and agency mortgage backed securities,9,True
statement_20250917,95,2025-09-17,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
statement_20250917,95,2025-09-17,11,The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,the committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the committee s goals,46,True
statement_20250917,95,2025-09-17,12,"The Committee's assessments will take into account a wide range of information, including readings on labor market conditions, inflation pressures and inflation expectations, and financial and international developments.",the committee s assessments will take into account a wide range of information including readings on labor market conditions inflation pressures and inflation expectations and financial and international developments,the committee s assessments will take into account a wide range of information including readings on public health labor market conditions inflation pressures and inflation expectations and financial and international developments,46,True
statement_20251029,96,2025-10-29,7,"In considering additional adjustments to the target range for the federal funds rate, the Committee will carefully assess incoming data, the evolving outlook, and the balance of risks.",in considering additional adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,in considering any adjustments to the target range for the federal funds rate the committee will carefully assess incoming data the evolving outlook and the balance of risks,9,True
statement_20251029,96,2025-10-29,10,"In assessing the appropriate stance of monetary policy, the Committee will continue to monitor the implications of incoming information for the economic outlook.",in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,in assessing the appropriate stance of monetary policy the committee will continue to monitor the implications of incoming information for the economic outlook,46,True
